,coin,market_cap,tw_followers,date
1086,mogul-productions,3300616,73561,2021-10-19
1087,mogul-productions,3612437,73910,2021-10-20
1088,mogul-productions,3466872,74374,2021-10-21
1089,mogul-productions,3720945,0,2021-10-22
1090,mogul-productions,3558699,75344,2021-10-23
1091,mogul-productions,3461979,75807,2021-10-24
1092,mogul-productions,3456268,0,2021-10-25
1093,mogul-productions,3479048,76890,2021-10-26
1094,mogul-productions,4124990,77380,2021-10-27
1095,mogul-productions,3823854,77895,2021-10-28
1096,mogul-productions,4068290,78422,2021-10-29
1097,mogul-productions,4048665,78906,2021-10-30
1098,mogul-productions,4599146,79116,2021-10-31
1099,mogul-productions,5663396,80150,2021-11-01
1100,mogul-productions,5130445,80009,2021-11-02
1101,mogul-productions,5566814,79930,2021-11-03
1102,mogul-productions,5848249,80269,2021-11-04
1103,mogul-productions,5669073,0,2021-11-05
1104,mogul-productions,5311122,80920,2021-11-06
1105,mogul-productions,5921405,0,2021-11-07
1106,mogul-productions,27630198,82119,2021-11-08
1107,mogul-productions,24231893,82599,2021-11-09
1108,mogul-productions,31315540,83243,2021-11-10
1109,mogul-productions,44726814,84178,2021-11-11
1110,mogul-productions,59706496,0,2021-11-12
1111,mogul-productions,50423785,84686,2021-11-13
1112,mogul-productions,52857576,0,2021-11-14
1113,mogul-productions,55134861,85828,2021-11-15
1114,mogul-productions,55333028,86452,2021-11-16
1115,mogul-productions,49916191,86452,2021-11-16
1116,v-id-blockchain,47559204,33472,2021-10-18
1117,v-id-blockchain,47843402,33603,2021-10-19
1118,v-id-blockchain,52066694,33946,2021-10-20
1119,v-id-blockchain,51642385,34018,2021-10-21
1120,v-id-blockchain,49036112,34116,2021-10-22
1121,v-id-blockchain,50351331,34164,2021-10-23
1122,v-id-blockchain,50232454,34203,2021-10-24
1123,v-id-blockchain,48757485,34235,2021-10-25
1124,v-id-blockchain,49465578,34289,2021-10-26
1125,v-id-blockchain,48036523,34296,2021-10-27
1126,v-id-blockchain,41994258,34314,2021-10-28
1127,v-id-blockchain,42754431,34383,2021-10-29
1128,v-id-blockchain,44527985,34434,2021-10-30
1129,v-id-blockchain,44945598,34487,2021-10-31
1130,v-id-blockchain,45479572,34513,2021-11-01
1131,v-id-blockchain,44813844,34564,2021-11-02
1132,v-id-blockchain,48381610,34778,2021-11-03
1133,v-id-blockchain,47295511,34832,2021-11-04
1134,v-id-blockchain,46141174,34870,2021-11-05
1135,v-id-blockchain,45082519,34896,2021-11-06
1136,v-id-blockchain,45143356,34936,2021-11-07
1137,v-id-blockchain,46456851,35000,2021-11-08
1138,v-id-blockchain,47107067,35025,2021-11-09
1139,v-id-blockchain,48145243,35059,2021-11-10
1140,v-id-blockchain,43919621,35084,2021-11-11
1141,v-id-blockchain,45315651,35128,2021-11-12
1142,v-id-blockchain,45780183,35212,2021-11-13
1143,v-id-blockchain,46584439,35280,2021-11-14
1144,v-id-blockchain,48787931,35340,2021-11-15
1145,v-id-blockchain,47247160,35355,2021-11-16
1146,v-id-blockchain,44033899,35355,2021-11-16
1147,dego-finance,47004635,0,2021-10-18
1148,dego-finance,46638893,155177,2021-10-19
1149,dego-finance,44818902,155227,2021-10-20
1150,dego-finance,45845457,155245,2021-10-21
1151,dego-finance,44447953,0,2021-10-22
1152,dego-finance,46675756,155392,2021-10-23
1153,dego-finance,47214385,155610,2021-10-24
1154,dego-finance,45224167,0,2021-10-25
1155,dego-finance,46174704,0,2021-10-26
1156,dego-finance,45442059,155240,2021-10-27
1157,dego-finance,40060389,155260,2021-10-28
1158,dego-finance,41982077,0,2021-10-29
1159,dego-finance,45667455,155143,2021-10-30
1160,dego-finance,51650809,155209,2021-10-31
1161,dego-finance,49852272,155211,2021-11-01
1162,dego-finance,48606022,155149,2021-11-02
1163,dego-finance,52368328,155153,2021-11-03
1164,dego-finance,51925205,155219,2021-11-04
1165,dego-finance,52752419,0,2021-11-05
1166,dego-finance,51707352,155414,2021-11-06
1167,dego-finance,49913869,0,2021-11-07
1168,dego-finance,54553194,0,2021-11-08
1169,dego-finance,54447833,155471,2021-11-09
1170,dego-finance,51906116,155518,2021-11-10
1171,dego-finance,47002657,155528,2021-11-11
1172,dego-finance,49138311,0,2021-11-12
1173,dego-finance,49019847,0,2021-11-13
1174,dego-finance,49294727,155830,2021-11-14
1175,dego-finance,47451204,155890,2021-11-15
1176,dego-finance,47440077,155898,2021-11-16
1177,dego-finance,43194387,155898,2021-11-16
1178,dexe,44102473,18124,2021-10-18
1179,dexe,44092478,18135,2021-10-19
1180,dexe,44389483,18144,2021-10-20
1181,dexe,45288878,18153,2021-10-21
1182,dexe,44464802,18161,2021-10-22
1183,dexe,46092953,18174,2021-10-23
1184,dexe,48443524,18181,2021-10-24
1185,dexe,45930124,0,2021-10-25
1186,dexe,46050023,18185,2021-10-26
1187,dexe,45645924,18181,2021-10-27
1188,dexe,41739986,18181,2021-10-28
1189,dexe,42077007,18192,2021-10-29
1190,dexe,42663551,18202,2021-10-30
1191,dexe,42969104,18210,2021-10-31
1192,dexe,42428677,18209,2021-11-01
1193,dexe,42685536,18214,2021-11-02
1194,dexe,43548921,18221,2021-11-03
1195,dexe,44681126,18224,2021-11-04
1196,dexe,44920260,18250,2021-11-05
1197,dexe,46288241,18264,2021-11-06
1198,dexe,44787466,0,2021-11-07
1199,dexe,44035827,18289,2021-11-08
1200,dexe,44226964,18295,2021-11-09
1201,dexe,43514118,18302,2021-11-10
1202,dexe,42503188,18295,2021-11-11
1203,dexe,43878788,0,2021-11-12
1204,dexe,42399764,0,2021-11-13
1205,dexe,46171719,18394,2021-11-14
1206,dexe,46707571,18432,2021-11-15
1207,dexe,44756231,18446,2021-11-16
1208,dexe,42896863,18446,2021-11-16
1209,poolz-finance,19247323,85490,2021-10-18
1210,poolz-finance,20778868,85581,2021-10-19
1211,poolz-finance,25843822,85710,2021-10-20
1212,poolz-finance,25734376,85808,2021-10-21
1213,poolz-finance,27033701,0,2021-10-22
1214,poolz-finance,26469776,85798,2021-10-23
1215,poolz-finance,28095181,85949,2021-10-24
1216,poolz-finance,25190529,85943,2021-10-25
1217,poolz-finance,25443399,85915,2021-10-26
1218,poolz-finance,28651687,85898,2021-10-27
1219,poolz-finance,28106952,85878,2021-10-28
1220,poolz-finance,33767522,85899,2021-10-29
1221,poolz-finance,33237889,85817,2021-10-30
1222,poolz-finance,31400621,85864,2021-10-31
1223,poolz-finance,33322613,86100,2021-11-01
1224,poolz-finance,32487171,86156,2021-11-02
1225,poolz-finance,37291545,86217,2021-11-03
1226,poolz-finance,41927265,86349,2021-11-04
1227,poolz-finance,41471079,0,2021-11-05
1228,poolz-finance,37397736,86449,2021-11-06
1229,poolz-finance,37479103,0,2021-11-07
1230,poolz-finance,38516082,0,2021-11-08
1231,poolz-finance,40110749,86639,2021-11-09
1232,poolz-finance,38631303,86670,2021-11-10
1233,poolz-finance,36321852,86736,2021-11-11
1234,poolz-finance,41424962,0,2021-11-12
1235,poolz-finance,39108153,87136,2021-11-13
1236,poolz-finance,38364885,87284,2021-11-14
1237,poolz-finance,40346891,87664,2021-11-15
1238,poolz-finance,39973365,87826,2021-11-16
1239,poolz-finance,39711528,87826,2021-11-16
1240,saffron-finance,46330250,15277,2021-10-18
1241,saffron-finance,52463445,15318,2021-10-19
1242,saffron-finance,63902017,15390,2021-10-20
1243,saffron-finance,55189934,15415,2021-10-21
1244,saffron-finance,52258021,0,2021-10-22
1245,saffron-finance,49821649,15443,2021-10-23
1246,saffron-finance,48415505,15465,2021-10-24
1247,saffron-finance,45167908,15480,2021-10-25
1248,saffron-finance,51882095,15534,2021-10-26
1249,saffron-finance,51999180,15551,2021-10-27
1250,saffron-finance,48742154,15556,2021-10-28
1251,saffron-finance,47797916,15571,2021-10-29
1252,saffron-finance,47046140,15583,2021-10-30
1253,saffron-finance,47330940,15590,2021-10-31
1254,saffron-finance,45171452,15595,2021-11-01
1255,saffron-finance,43364729,15608,2021-11-02
1256,saffron-finance,45156269,15610,2021-11-03
1257,saffron-finance,44000384,15620,2021-11-04
1258,saffron-finance,40724115,0,2021-11-05
1259,saffron-finance,39861016,15646,2021-11-06
1260,saffron-finance,38612215,0,2021-11-07
1261,saffron-finance,40880728,15684,2021-11-08
1262,saffron-finance,44719881,15713,2021-11-09
1263,saffron-finance,48270874,15688,2021-11-10
1264,saffron-finance,49234405,15726,2021-11-11
1265,saffron-finance,47385364,0,2021-11-12
1266,saffron-finance,45930839,15754,2021-11-13
1267,saffron-finance,45461203,15763,2021-11-14
1268,saffron-finance,43414616,15784,2021-11-15
1269,saffron-finance,41697560,15813,2021-11-16
1270,saffron-finance,39661993,15813,2021-11-16
1271,auto,43091387,76954,2021-10-18
1272,auto,45670458,77007,2021-10-19
1273,auto,44194688,77172,2021-10-20
1274,auto,47463585,77251,2021-10-21
1275,auto,42826077,0,2021-10-22
1276,auto,41366611,77404,2021-10-23
1277,auto,41099827,77486,2021-10-24
1278,auto,38437059,0,2021-10-25
1279,auto,38996827,77671,2021-10-26
1280,auto,37865090,77630,2021-10-27
1281,auto,35848382,77674,2021-10-28
1282,auto,36349339,77750,2021-10-29
1283,auto,37653727,77800,2021-10-30
1284,auto,36229750,77856,2021-10-31
1285,auto,36433896,77893,2021-11-01
1286,auto,36087208,77938,2021-11-02
1287,auto,40617132,77977,2021-11-03
1288,auto,39511587,78041,2021-11-04
1289,auto,37744952,0,2021-11-05
1290,auto,37390757,78171,2021-11-06
1291,auto,38576618,0,2021-11-07
1292,auto,38608143,78249,2021-11-08
1293,auto,38984585,78275,2021-11-09
1294,auto,38965982,78325,2021-11-10
1295,auto,37108965,78396,2021-11-11
1296,auto,40324559,78433,2021-11-12
1297,auto,38819852,78515,2021-11-13
1298,auto,42539552,78596,2021-11-14
1299,auto,40726889,78819,2021-11-15
1300,auto,39322359,79049,2021-11-16
1301,auto,37502363,79049,2021-11-16
1302,pnetwork,34948789,78703,2021-10-18
1303,pnetwork,35554304,79078,2021-10-19
1304,pnetwork,35517966,79478,2021-10-20
1305,pnetwork,36623772,79680,2021-10-21
1306,pnetwork,35888127,0,2021-10-22
1307,pnetwork,37941221,79870,2021-10-23
1308,pnetwork,37696613,80048,2021-10-24
1309,pnetwork,44298806,0,2021-10-25
1310,pnetwork,42628572,80455,2021-10-26
1311,pnetwork,39927070,80509,2021-10-27
1312,pnetwork,35092385,80656,2021-10-28
1313,pnetwork,35759662,80796,2021-10-29
1314,pnetwork,38210028,80977,2021-10-30
1315,pnetwork,37604640,81064,2021-10-31
1316,pnetwork,37666821,81147,2021-11-01
1317,pnetwork,36910517,81173,2021-11-02
1318,pnetwork,37828047,81244,2021-11-03
1319,pnetwork,36811835,81299,2021-11-04
1320,pnetwork,35930305,0,2021-11-05
1321,pnetwork,37109473,81379,2021-11-06
1322,pnetwork,35778440,0,2021-11-07
1323,pnetwork,37320374,81488,2021-11-08
1324,pnetwork,37447084,81506,2021-11-09
1325,pnetwork,37136937,81588,2021-11-10
1326,pnetwork,34630515,81627,2021-11-11
1327,pnetwork,34819769,0,2021-11-12
1328,pnetwork,36086835,81709,2021-11-13
1329,pnetwork,35259075,81724,2021-11-14
1330,pnetwork,35039377,81748,2021-11-15
1331,pnetwork,36326988,81766,2021-11-16
1332,pnetwork,35201929,81766,2021-11-16
1333,refinable,33475831,107155,2021-10-18
1334,refinable,33475831,107212,2021-10-19
1335,refinable,33475831,107308,2021-10-20
1336,refinable,33475831,107337,2021-10-21
1337,refinable,33475831,107424,2021-10-22
1338,refinable,33475831,107884,2021-10-23
1339,refinable,33475831,108290,2021-10-24
1340,refinable,33475831,0,2021-10-25
1341,refinable,33475831,108456,2021-10-26
1342,refinable,33475831,108377,2021-10-27
1343,refinable,33475831,108411,2021-10-28
1344,refinable,33475831,108542,2021-10-29
1345,refinable,33475831,108622,2021-10-30
1346,refinable,33475831,108676,2021-10-31
1347,refinable,33475831,108648,2021-11-01
1348,refinable,33475831,108592,2021-11-02
1349,refinable,33475831,108607,2021-11-03
1350,refinable,33475831,108657,2021-11-04
1351,refinable,33475831,108782,2021-11-05
1352,refinable,33475831,108815,2021-11-06
1353,refinable,33475831,0,2021-11-07
1354,refinable,33475831,108803,2021-11-08
1355,refinable,33475831,108728,2021-11-09
1356,refinable,33475831,108718,2021-11-10
1357,refinable,33475831,108626,2021-11-11
1358,refinable,33475831,0,2021-11-12
1359,refinable,33475831,0,2021-11-13
1360,refinable,33475831,108644,2021-11-14
1361,refinable,33475831,108641,2021-11-15
1362,refinable,33475831,108693,2021-11-16
1363,refinable,33475831,108693,2021-11-16
1364,zeroswap,25542730,53862,2021-10-18
1365,zeroswap,26507121,53839,2021-10-19
1366,zeroswap,27461282,53829,2021-10-20
1367,zeroswap,31671104,53842,2021-10-21
1368,zeroswap,28616336,53815,2021-10-22
1369,zeroswap,26187450,53783,2021-10-23
1370,zeroswap,27670307,53778,2021-10-24
1371,zeroswap,26133250,53750,2021-10-25
1372,zeroswap,28899368,53720,2021-10-26
1373,zeroswap,28541504,53570,2021-10-27
1374,zeroswap,26790064,53534,2021-10-28
1375,zeroswap,36653043,53586,2021-10-29
1376,zeroswap,35963597,53594,2021-10-30
1377,zeroswap,43293013,53598,2021-10-31
1378,zeroswap,40648800,53599,2021-11-01
1379,zeroswap,42437289,53588,2021-11-02
1380,zeroswap,47118572,53614,2021-11-03
1381,zeroswap,47301847,53619,2021-11-04
1382,zeroswap,43585669,53622,2021-11-05
1383,zeroswap,42277850,53636,2021-11-06
1384,zeroswap,39314524,53626,2021-11-07
1385,zeroswap,40976905,53618,2021-11-08
1386,zeroswap,38182060,53613,2021-11-09
1387,zeroswap,35247561,53606,2021-11-10
1388,zeroswap,29868761,53625,2021-11-11
1389,zeroswap,28387485,53616,2021-11-12
1390,zeroswap,27011131,53687,2021-11-13
1391,zeroswap,30428139,53719,2021-11-14
1392,zeroswap,35199415,53774,2021-11-15
1393,zeroswap,33114917,53788,2021-11-16
1394,zeroswap,32773486,53788,2021-11-16
1395,deepspace,3192628,14658,2021-10-18
1396,deepspace,3364047,14667,2021-10-19
1397,deepspace,3362490,14658,2021-10-20
1398,deepspace,3874616,14675,2021-10-21
1399,deepspace,4418981,14695,2021-10-22
1400,deepspace,5814353,14685,2021-10-23
1401,deepspace,8961621,14749,2021-10-24
1402,deepspace,10923803,14821,2021-10-25
1403,deepspace,13312032,14887,2021-10-26
1404,deepspace,13853597,14915,2021-10-27
1405,deepspace,11582007,14919,2021-10-28
1406,deepspace,11334715,14916,2021-10-29
1407,deepspace,11135758,14905,2021-10-30
1408,deepspace,8713363,14914,2021-10-31
1409,deepspace,8756486,14941,2021-11-01
1410,deepspace,11628327,14959,2021-11-02
1411,deepspace,12130154,14986,2021-11-03
1412,deepspace,11067599,15005,2021-11-04
1413,deepspace,10614242,0,2021-11-05
1414,deepspace,10739713,15000,2021-11-06
1415,deepspace,12160566,15032,2021-11-07
1416,deepspace,11603548,15040,2021-11-08
1417,deepspace,11809661,15033,2021-11-09
1418,deepspace,11489990,15059,2021-11-10
1419,deepspace,10287953,15221,2021-11-11
1420,deepspace,29051833,0,2021-11-12
1421,deepspace,40312477,15855,2021-11-13
1422,deepspace,43637783,16046,2021-11-14
1423,deepspace,45093321,16257,2021-11-15
1424,deepspace,37779631,16398,2021-11-16
1425,deepspace,32293557,16398,2021-11-16
1426,cream-2,108387898,68666,2021-10-18
1427,cream-2,108732108,68703,2021-10-19
1428,cream-2,114722257,68830,2021-10-20
1429,cream-2,118286077,68908,2021-10-21
1430,cream-2,116436849,0,2021-10-22
1431,cream-2,119302328,69075,2021-10-23
1432,cream-2,120171572,70300,2021-10-24
1433,cream-2,118533395,71299,2021-10-25
1434,cream-2,120261081,71533,2021-10-26
1435,cream-2,117993184,71585,2021-10-27
1436,cream-2,81302278,72568,2021-10-28
1437,cream-2,82785553,72811,2021-10-29
1438,cream-2,81311505,72951,2021-10-30
1439,cream-2,75615260,73066,2021-10-31
1440,cream-2,77478256,73145,2021-11-01
1441,cream-2,77725843,73213,2021-11-02
1442,cream-2,76392575,73314,2021-11-03
1443,cream-2,72341043,73392,2021-11-04
1444,cream-2,71940047,0,2021-11-05
1445,cream-2,70996290,73550,2021-11-06
1446,cream-2,69699660,0,2021-11-07
1447,cream-2,70566408,73739,2021-11-08
1448,cream-2,70590436,73812,2021-11-09
1449,cream-2,71680949,73909,2021-11-10
1450,cream-2,68265190,73998,2021-11-11
1451,cream-2,70168028,0,2021-11-12
1452,cream-2,65383013,74179,2021-11-13
1453,cream-2,43284589,74891,2021-11-14
1454,cream-2,42052830,75176,2021-11-15
1455,cream-2,35931846,75471,2021-11-16
1456,cream-2,32132867,75471,2021-11-16
1457,blockport,43589051,26466,2021-10-18
1458,blockport,36935195,26463,2021-10-19
1459,blockport,34624071,26466,2021-10-20
1460,blockport,34939041,26471,2021-10-21
1461,blockport,34440274,26478,2021-10-22
1462,blockport,33044694,26482,2021-10-23
1463,blockport,34971974,26482,2021-10-24
1464,blockport,33523853,26484,2021-10-25
1465,blockport,32897029,26485,2021-10-26
1466,blockport,33095002,26456,2021-10-27
1467,blockport,31866625,26451,2021-10-28
1468,blockport,27670487,26450,2021-10-29
1469,blockport,27424778,26453,2021-10-30
1470,blockport,30142468,26454,2021-10-31
1471,blockport,28901396,26488,2021-11-01
1472,blockport,37353014,26498,2021-11-02
1473,blockport,35466508,26498,2021-11-03
1474,blockport,34276557,26500,2021-11-04
1475,blockport,33250272,26505,2021-11-05
1476,blockport,35816605,26512,2021-11-06
1477,blockport,35364218,26514,2021-11-07
1478,blockport,34920768,26518,2021-11-08
1479,blockport,35204481,26518,2021-11-09
1480,blockport,34723330,26521,2021-11-10
1481,blockport,32006941,26523,2021-11-11
1482,blockport,31626803,26526,2021-11-12
1483,blockport,31087711,26528,2021-11-13
1484,blockport,31878606,26534,2021-11-14
1485,blockport,32730836,26540,2021-11-15
1486,blockport,30830995,0,2021-11-16
1487,blockport,31632596,0,2021-11-16
1488,spartan-protocol-token,39499560,19225,2021-10-18
1489,spartan-protocol-token,38580163,19242,2021-10-19
1490,spartan-protocol-token,37876160,19249,2021-10-20
1491,spartan-protocol-token,39785955,19267,2021-10-21
1492,spartan-protocol-token,38691608,19280,2021-10-22
1493,spartan-protocol-token,38966694,19273,2021-10-23
1494,spartan-protocol-token,38432688,19272,2021-10-24
1495,spartan-protocol-token,36480332,19287,2021-10-25
1496,spartan-protocol-token,36165657,0,2021-10-26
1497,spartan-protocol-token,37868363,19314,2021-10-27
1498,spartan-protocol-token,31322812,19317,2021-10-28
1499,spartan-protocol-token,32285048,0,2021-10-29
1500,spartan-protocol-token,32605128,19331,2021-10-30
1501,spartan-protocol-token,30138750,19332,2021-10-31
1502,spartan-protocol-token,29163672,19353,2021-11-01
1503,spartan-protocol-token,29447560,19386,2021-11-02
1504,spartan-protocol-token,33801450,19441,2021-11-03
1505,spartan-protocol-token,36004140,19467,2021-11-04
1506,spartan-protocol-token,33266617,19500,2021-11-05
1507,spartan-protocol-token,33939643,19521,2021-11-06
1508,spartan-protocol-token,33840776,0,2021-11-07
1509,spartan-protocol-token,33248193,0,2021-11-08
1510,spartan-protocol-token,37242625,19578,2021-11-09
1511,spartan-protocol-token,35547969,19597,2021-11-10
1512,spartan-protocol-token,31251588,19611,2021-11-11
1513,spartan-protocol-token,34092361,0,2021-11-12
1514,spartan-protocol-token,32339912,0,2021-11-13
1515,spartan-protocol-token,33564433,19705,2021-11-14
1516,spartan-protocol-token,33038584,19717,2021-11-15
1517,spartan-protocol-token,30617505,19733,2021-11-16
1518,spartan-protocol-token,28683586,19733,2021-11-16
1519,julswap,15341856,272888,2021-10-18
1520,julswap,14981160,272736,2021-10-19
1521,julswap,14713069,272747,2021-10-20
1522,julswap,14807652,272726,2021-10-21
1523,julswap,14255545,272731,2021-10-22
1524,julswap,14163485,272671,2021-10-23
1525,julswap,14403725,272639,2021-10-24
1526,julswap,13720933,272609,2021-10-25
1527,julswap,16197366,0,2021-10-26
1528,julswap,14668729,271424,2021-10-27
1529,julswap,14542670,271340,2021-10-28
1530,julswap,14616390,271378,2021-10-29
1531,julswap,16280786,271349,2021-10-30
1532,julswap,15031521,0,2021-10-31
1533,julswap,13889466,271350,2021-11-01
1534,julswap,14783081,271382,2021-11-02
1535,julswap,14181063,271349,2021-11-03
1536,julswap,15050321,271300,2021-11-04
1537,julswap,14534265,271339,2021-11-05
1538,julswap,15130618,0,2021-11-06
1539,julswap,16455925,271399,2021-11-07
1540,julswap,16779746,0,2021-11-08
1541,julswap,16050448,271329,2021-11-09
1542,julswap,20722552,271476,2021-11-10
1543,julswap,30212085,271770,2021-11-11
1544,julswap,35368875,0,2021-11-12
1545,julswap,29954086,0,2021-11-13
1546,julswap,28357735,272416,2021-11-14
1547,julswap,27060622,272556,2021-11-15
1548,julswap,29842933,272707,2021-11-16
1549,julswap,27095227,272707,2021-11-16
1550,dxsale-network,26546372,16485,2021-10-18
1551,dxsale-network,26546372,16529,2021-10-19
1552,dxsale-network,26546372,16557,2021-10-20
1553,dxsale-network,26546372,16586,2021-10-21
1554,dxsale-network,26546372,0,2021-10-22
1555,dxsale-network,26546372,16627,2021-10-23
1556,dxsale-network,26546372,16669,2021-10-24
1557,dxsale-network,26546372,0,2021-10-25
1558,dxsale-network,26546372,16700,2021-10-26
1559,dxsale-network,26546372,16717,2021-10-27
1560,dxsale-network,26546372,16729,2021-10-28
1561,dxsale-network,26546372,16778,2021-10-29
1562,dxsale-network,26546372,16823,2021-10-30
1563,dxsale-network,26546372,16861,2021-10-31
1564,dxsale-network,26546372,16884,2021-11-01
1565,dxsale-network,26546372,16937,2021-11-02
1566,dxsale-network,26546372,16985,2021-11-03
1567,dxsale-network,26546372,17011,2021-11-04
1568,dxsale-network,26546372,0,2021-11-05
1569,dxsale-network,26546372,17070,2021-11-06
1570,dxsale-network,26546372,0,2021-11-07
1571,dxsale-network,26546372,0,2021-11-08
1572,dxsale-network,26546372,17166,2021-11-09
1573,dxsale-network,26546372,17208,2021-11-10
1574,dxsale-network,26546372,17212,2021-11-11
1575,dxsale-network,26546372,0,2021-11-12
1576,dxsale-network,26546372,17264,2021-11-13
1577,dxsale-network,26546372,17308,2021-11-14
1578,dxsale-network,26546372,17332,2021-11-15
1579,dxsale-network,26546372,17352,2021-11-16
1580,dxsale-network,26546372,17352,2021-11-16
1581,crowns,16112932,95353,2021-10-18
1582,crowns,17844193,95373,2021-10-19
1583,crowns,17934541,95438,2021-10-20
1584,crowns,18424279,95469,2021-10-21
1585,crowns,18958370,95462,2021-10-22
1586,crowns,17792596,95326,2021-10-23
1587,crowns,17870436,95322,2021-10-24
1588,crowns,16823440,95281,2021-10-25
1589,crowns,18135956,95188,2021-10-26
1590,crowns,16882862,95052,2021-10-27
1591,crowns,21480010,94936,2021-10-28
1592,crowns,25635854,94967,2021-10-29
1593,crowns,26173962,94931,2021-10-30
1594,crowns,32921386,94956,2021-10-31
1595,crowns,39027916,95073,2021-11-01
1596,crowns,35505707,95142,2021-11-02
1597,crowns,40055101,95214,2021-11-03
1598,crowns,35284848,95226,2021-11-04
1599,crowns,32986000,0,2021-11-05
1600,crowns,30811436,95286,2021-11-06
1601,crowns,29687758,0,2021-11-07
1602,crowns,32600173,95411,2021-11-08
1603,crowns,32334411,95465,2021-11-09
1604,crowns,30196055,95640,2021-11-10
1605,crowns,32285169,95704,2021-11-11
1606,crowns,35480359,0,2021-11-12
1607,crowns,31889207,0,2021-11-13
1608,crowns,33221754,95964,2021-11-14
1609,crowns,30669540,96012,2021-11-15
1610,crowns,28023940,96009,2021-11-16
1611,crowns,25668963,96009,2021-11-16
1612,unicrypt-2,15043832,24801,2021-10-18
1613,unicrypt-2,14997509,24790,2021-10-19
1614,unicrypt-2,14866703,24859,2021-10-20
1615,unicrypt-2,15012059,24866,2021-10-21
1616,unicrypt-2,14385969,24875,2021-10-22
1617,unicrypt-2,14443634,24881,2021-10-23
1618,unicrypt-2,14544014,25058,2021-10-24
1619,unicrypt-2,14255944,25098,2021-10-25
1620,unicrypt-2,14534162,25135,2021-10-26
1621,unicrypt-2,14531629,25185,2021-10-27
1622,unicrypt-2,14313408,25379,2021-10-28
1623,unicrypt-2,17575027,25435,2021-10-29
1624,unicrypt-2,17612693,25511,2021-10-30
1625,unicrypt-2,18193342,25557,2021-10-31
1626,unicrypt-2,18025303,25733,2021-11-01
1627,unicrypt-2,18377596,27010,2021-11-02
1628,unicrypt-2,18955192,27231,2021-11-03
1629,unicrypt-2,19754416,27376,2021-11-04
1630,unicrypt-2,19201048,34521,2021-11-05
1631,unicrypt-2,20148127,35726,2021-11-06
1632,unicrypt-2,22195918,36284,2021-11-07
1633,unicrypt-2,24889311,36523,2021-11-08
1634,unicrypt-2,26365891,36831,2021-11-09
1635,unicrypt-2,27268041,37664,2021-11-10
1636,unicrypt-2,26996083,37769,2021-11-11
1637,unicrypt-2,27317326,37810,2021-11-12
1638,unicrypt-2,26439078,37901,2021-11-13
1639,unicrypt-2,27183985,38020,2021-11-14
1640,unicrypt-2,26873993,38114,2021-11-15
1641,unicrypt-2,26017060,38188,2021-11-16
1642,unicrypt-2,25009198,38188,2021-11-16
1643,monsta-infinite,49593947,0,2021-10-18
1644,monsta-infinite,50360677,176167,2021-10-19
1645,monsta-infinite,51324574,0,2021-10-20
1646,monsta-infinite,54227711,177385,2021-10-21
1647,monsta-infinite,47890518,0,2021-10-22
1648,monsta-infinite,41388228,179408,2021-10-23
1649,monsta-infinite,42314078,179917,2021-10-24
1650,monsta-infinite,40510619,0,2021-10-25
1651,monsta-infinite,40545678,0,2021-10-26
1652,monsta-infinite,39211946,180510,2021-10-27
1653,monsta-infinite,39288831,182685,2021-10-28
1654,monsta-infinite,50176655,183055,2021-10-29
1655,monsta-infinite,35467533,0,2021-10-30
1656,monsta-infinite,39627612,0,2021-10-31
1657,monsta-infinite,36148519,184211,2021-11-01
1658,monsta-infinite,35515800,184480,2021-11-02
1659,monsta-infinite,35134445,184736,2021-11-03
1660,monsta-infinite,35242706,185076,2021-11-04
1661,monsta-infinite,35312582,0,2021-11-05
1662,monsta-infinite,33168682,0,2021-11-06
1663,monsta-infinite,31487060,0,2021-11-07
1664,monsta-infinite,30141632,0,2021-11-08
1665,monsta-infinite,28157454,187077,2021-11-09
1666,monsta-infinite,27200945,187388,2021-11-10
1667,monsta-infinite,26831514,187660,2021-11-11
1668,monsta-infinite,26789693,0,2021-11-12
1669,monsta-infinite,25669528,0,2021-11-13
1670,monsta-infinite,29769032,188294,2021-11-14
1671,monsta-infinite,27629430,188459,2021-11-15
1672,monsta-infinite,25846371,188635,2021-11-16
1673,monsta-infinite,24818798,188635,2021-11-16
1674,bscex,13162416,0,2021-10-18
1675,bscex,13555866,0,2021-10-19
1676,bscex,13190564,0,2021-10-20
1677,bscex,13267532,0,2021-10-21
1678,bscex,12122301,0,2021-10-22
1679,bscex,12073911,0,2021-10-23
1680,bscex,11870395,0,2021-10-24
1681,bscex,12027654,0,2021-10-25
1682,bscex,13106572,0,2021-10-26
1683,bscex,13467791,0,2021-10-27
1684,bscex,12978941,0,2021-10-28
1685,bscex,13507266,0,2021-10-29
1686,bscex,14304462,0,2021-10-30
1687,bscex,14531531,0,2021-10-31
1688,bscex,14432494,0,2021-11-01
1689,bscex,14667541,0,2021-11-02
1690,bscex,14295656,0,2021-11-03
1691,bscex,14956805,0,2021-11-04
1692,bscex,16665993,0,2021-11-05
1693,bscex,20284625,0,2021-11-06
1694,bscex,20563460,0,2021-11-07
1695,bscex,20724463,0,2021-11-08
1696,bscex,21603667,0,2021-11-09
1697,bscex,21073180,0,2021-11-10
1698,bscex,20599474,0,2021-11-11
1699,bscex,25168977,0,2021-11-12
1700,bscex,24628920,0,2021-11-13
