,coin,market_cap,tw_followers,date
2021,must,9704561,0,2021-10-22
2022,must,9280979,0,2021-10-23
2023,must,10328599,0,2021-10-24
2024,must,10021304,0,2021-10-25
2025,must,11314709,0,2021-10-26
2026,must,12340880,0,2021-10-27
2027,must,12155893,0,2021-10-28
2028,must,13544132,0,2021-10-29
2029,must,12536061,0,2021-10-30
2030,must,12150269,0,2021-10-31
2031,must,12306928,0,2021-11-01
2032,must,12664644,0,2021-11-02
2033,must,13380852,0,2021-11-03
2034,must,13518996,0,2021-11-04
2035,must,13314442,0,2021-11-05
2036,must,13421650,0,2021-11-06
2037,must,13963715,0,2021-11-07
2038,must,13724646,0,2021-11-08
2039,must,13729977,0,2021-11-09
2040,must,13143782,0,2021-11-10
2041,must,12083638,0,2021-11-11
2042,must,12736580,0,2021-11-12
2043,must,12494412,0,2021-11-13
2044,must,12549366,0,2021-11-14
2045,must,12307722,0,2021-11-14
2046,treasure-under-sea,11640727,0,2021-11-14
2047,treasure-under-sea,12104760,0,2021-11-14
2048,mist,3747712,111783,2021-10-16
2049,mist,3494475,111873,2021-10-17
2050,mist,3413128,111957,2021-10-18
2051,mist,3389331,112032,2021-10-19
2052,mist,3497266,112118,2021-10-20
2053,mist,3479646,112201,2021-10-21
2054,mist,3368552,112247,2021-10-22
2055,mist,4779639,112376,2021-10-23
2056,mist,5105595,112554,2021-10-24
2057,mist,4537473,112612,2021-10-25
2058,mist,4569564,112641,2021-10-26
2059,mist,4186841,112657,2021-10-27
2060,mist,4086792,112711,2021-10-28
2061,mist,4094201,112785,2021-10-29
2062,mist,4197075,112860,2021-10-30
2063,mist,7298858,113242,2021-10-31
2064,mist,7167586,113759,2021-11-01
2065,mist,8174729,114015,2021-11-02
2066,mist,7473119,114311,2021-11-03
2067,mist,7785167,114573,2021-11-04
2068,mist,7639715,0,2021-11-05
2069,mist,9813763,115351,2021-11-06
2070,mist,11344559,0,2021-11-07
2071,mist,10808228,116536,2021-11-08
2072,mist,14452428,117283,2021-11-09
2073,mist,13210579,117784,2021-11-10
2074,mist,11752704,118032,2021-11-11
2075,mist,10444190,0,2021-11-12
2076,mist,10254866,0,2021-11-13
2077,mist,11648529,118834,2021-11-14
2078,mist,11821876,118834,2021-11-14
2079,realm,0,53146,2021-10-16
2080,realm,0,53164,2021-10-17
2081,realm,0,53201,2021-10-18
2082,realm,0,53356,2021-10-19
2083,realm,0,53555,2021-10-20
2084,realm,0,53654,2021-10-21
2085,realm,0,53730,2021-10-22
2086,realm,0,53750,2021-10-23
2087,realm,0,53832,2021-10-24
2088,realm,0,53850,2021-10-25
2089,realm,0,53817,2021-10-26
2090,realm,0,53716,2021-10-27
2091,realm,0,53587,2021-10-28
2092,realm,0,53712,2021-10-29
2093,realm,0,53645,2021-10-30
2094,realm,0,53975,2021-10-31
2095,realm,0,54177,2021-11-01
2096,realm,0,54260,2021-11-02
2097,realm,0,54561,2021-11-03
2098,realm,0,54874,2021-11-04
2099,realm,0,0,2021-11-05
2100,realm,0,55500,2021-11-06
2101,realm,0,0,2021-11-07
2102,realm,0,55861,2021-11-08
2103,realm,0,56036,2021-11-09
2104,realm,0,55920,2021-11-10
2105,realm,0,56199,2021-11-11
2106,realm,0,56218,2021-11-12
2107,realm,11065481,56560,2021-11-13
2108,realm,12068304,56718,2021-11-14
2109,realm,11859456,56718,2021-11-14
2110,anrkey-x,6341219,29631,2021-10-16
2111,anrkey-x,6410771,29649,2021-10-17
2112,anrkey-x,6142404,29712,2021-10-18
2113,anrkey-x,6870018,29743,2021-10-19
2114,anrkey-x,7284458,29774,2021-10-20
2115,anrkey-x,7522680,29827,2021-10-21
2116,anrkey-x,6930095,29861,2021-10-22
2117,anrkey-x,6454766,29899,2021-10-23
2118,anrkey-x,6569146,29889,2021-10-24
2119,anrkey-x,6896132,29895,2021-10-25
2120,anrkey-x,7189793,29913,2021-10-26
2121,anrkey-x,7655730,29901,2021-10-27
2122,anrkey-x,6977630,29911,2021-10-28
2123,anrkey-x,7205605,29954,2021-10-29
2124,anrkey-x,7558337,29968,2021-10-30
2125,anrkey-x,9772490,30017,2021-10-31
2126,anrkey-x,12854584,30074,2021-11-01
2127,anrkey-x,12930508,30116,2021-11-02
2128,anrkey-x,13616126,30180,2021-11-03
2129,anrkey-x,14256002,30258,2021-11-04
2130,anrkey-x,12356688,30298,2021-11-05
2131,anrkey-x,10799486,30329,2021-11-06
2132,anrkey-x,10637944,30363,2021-11-07
2133,anrkey-x,11862647,30438,2021-11-08
2134,anrkey-x,10004985,30486,2021-11-09
2135,anrkey-x,9378690,30546,2021-11-10
2136,anrkey-x,9253713,30603,2021-11-11
2137,anrkey-x,10009413,30611,2021-11-12
2138,anrkey-x,9467021,30694,2021-11-13
2139,anrkey-x,11892969,30809,2021-11-14
2140,anrkey-x,11286012,30809,2021-11-14
2141,cryptozoon,14654896,151390,2021-10-16
2142,cryptozoon,14565642,151396,2021-10-17
2143,cryptozoon,13562007,0,2021-10-18
2144,cryptozoon,13702119,151397,2021-10-19
2145,cryptozoon,14380997,151400,2021-10-20
2146,cryptozoon,14192558,151401,2021-10-21
2147,cryptozoon,13320600,151364,2021-10-22
2148,cryptozoon,13829681,151178,2021-10-23
2149,cryptozoon,12989965,151225,2021-10-24
2150,cryptozoon,12611991,0,2021-10-25
2151,cryptozoon,12751170,0,2021-10-26
2152,cryptozoon,12210191,150743,2021-10-27
2153,cryptozoon,11308453,150617,2021-10-28
2154,cryptozoon,10854944,0,2021-10-29
2155,cryptozoon,12927299,150521,2021-10-30
2156,cryptozoon,13151315,150496,2021-10-31
2157,cryptozoon,12915234,150477,2021-11-01
2158,cryptozoon,11932955,150350,2021-11-02
2159,cryptozoon,11920134,150347,2021-11-03
2160,cryptozoon,12097413,150311,2021-11-04
2161,cryptozoon,11923225,150292,2021-11-05
2162,cryptozoon,13078475,150327,2021-11-06
2163,cryptozoon,12353521,0,2021-11-07
2164,cryptozoon,12615933,0,2021-11-08
2165,cryptozoon,11948623,150089,2021-11-09
2166,cryptozoon,11168181,150132,2021-11-10
2167,cryptozoon,10847037,150067,2021-11-11
2168,cryptozoon,10900854,0,2021-11-12
2169,cryptozoon,10496869,0,2021-11-13
2170,cryptozoon,11428122,150215,2021-11-14
2171,cryptozoon,11042869,150215,2021-11-14
2172,1-up,0,0,2021-10-16
2173,1-up,0,0,2021-10-17
2174,1-up,0,0,2021-10-18
2175,1-up,0,0,2021-10-19
2176,1-up,0,0,2021-10-20
2177,1-up,0,0,2021-10-21
2178,1-up,0,0,2021-10-22
2179,1-up,0,0,2021-10-23
2180,1-up,0,0,2021-10-24
2181,1-up,0,0,2021-10-25
2182,1-up,0,0,2021-10-26
2183,1-up,0,0,2021-10-27
2184,1-up,0,0,2021-10-28
2185,1-up,0,0,2021-10-29
2186,1-up,0,0,2021-10-30
2187,1-up,0,0,2021-10-31
2188,1-up,0,0,2021-11-01
2189,1-up,6868066,0,2021-11-02
2190,1-up,7022912,0,2021-11-03
2191,1-up,6876819,0,2021-11-04
2192,1-up,12240171,0,2021-11-05
2193,1-up,12956545,0,2021-11-06
2194,1-up,12947489,0,2021-11-07
2195,1-up,12700900,0,2021-11-08
2196,1-up,13168411,0,2021-11-09
2197,1-up,11255473,0,2021-11-10
2198,1-up,10791887,0,2021-11-11
2199,1-up,10293330,0,2021-11-12
2200,1-up,9957983,0,2021-11-13
2201,1-up,10639693,0,2021-11-14
2202,1-up,9818001,0,2021-11-14
2203,ioi-token,5936008,69365,2021-10-16
2204,ioi-token,5631332,69399,2021-10-17
2205,ioi-token,5549760,69329,2021-10-18
2206,ioi-token,5915054,69398,2021-10-19
2207,ioi-token,6003585,69375,2021-10-20
2208,ioi-token,6426657,69370,2021-10-21
2209,ioi-token,5931424,0,2021-10-22
2210,ioi-token,6223163,69231,2021-10-23
2211,ioi-token,6424334,69352,2021-10-24
2212,ioi-token,6027810,69349,2021-10-25
2213,ioi-token,6051714,69324,2021-10-26
2214,ioi-token,7175085,69911,2021-10-27
2215,ioi-token,5901662,69875,2021-10-28
2216,ioi-token,5956022,69841,2021-10-29
2217,ioi-token,7109467,69794,2021-10-30
2218,ioi-token,9480471,69767,2021-10-31
2219,ioi-token,8255362,69985,2021-11-01
2220,ioi-token,8699725,70023,2021-11-02
2221,ioi-token,10124214,70545,2021-11-03
2222,ioi-token,9265053,71180,2021-11-04
2223,ioi-token,10373332,71256,2021-11-05
2224,ioi-token,9757127,71254,2021-11-06
2225,ioi-token,9538097,0,2021-11-07
2226,ioi-token,11782893,71354,2021-11-08
2227,ioi-token,12495160,71351,2021-11-09
2228,ioi-token,11182993,71377,2021-11-10
2229,ioi-token,9903405,71370,2021-11-11
2230,ioi-token,10002665,0,2021-11-12
2231,ioi-token,10186542,71473,2021-11-13
2232,ioi-token,10352643,71506,2021-11-14
2233,ioi-token,10233404,71506,2021-11-14
2234,decentral-games-ice,0,53727,2021-10-22
2235,decentral-games-ice,0,53662,2021-10-23
2236,decentral-games-ice,0,53752,2021-10-24
2237,decentral-games-ice,0,53788,2021-10-25
2238,decentral-games-ice,3823788,53894,2021-10-26
2239,decentral-games-ice,6000608,53983,2021-10-27
2240,decentral-games-ice,8818942,54021,2021-10-28
2241,decentral-games-ice,12143511,54265,2021-10-29
2242,decentral-games-ice,9001554,54532,2021-10-30
2243,decentral-games-ice,11795432,55382,2021-10-31
2244,decentral-games-ice,13450457,55915,2021-11-01
2245,decentral-games-ice,15163337,56941,2021-11-02
2246,decentral-games-ice,12502147,58169,2021-11-03
2247,decentral-games-ice,12921974,58866,2021-11-04
2248,decentral-games-ice,11599659,0,2021-11-05
2249,decentral-games-ice,14242854,60017,2021-11-06
2250,decentral-games-ice,14641213,60369,2021-11-07
2251,decentral-games-ice,14260702,60881,2021-11-08
2252,decentral-games-ice,13347185,61184,2021-11-09
2253,decentral-games-ice,11874683,61527,2021-11-10
2254,decentral-games-ice,10778745,61812,2021-11-11
2255,decentral-games-ice,9914144,0,2021-11-12
2256,decentral-games-ice,10786181,62656,2021-11-13
2257,decentral-games-ice,10074066,62975,2021-11-14
2258,decentral-games-ice,9567459,62975,2021-11-14
2259,vidya,9007284,4417,2021-10-16
2260,vidya,8725292,4413,2021-10-17
2261,vidya,8401814,4413,2021-10-18
2262,vidya,8266679,4416,2021-10-19
2263,vidya,8225086,4414,2021-10-20
2264,vidya,8577868,4413,2021-10-21
2265,vidya,8343378,0,2021-10-22
2266,vidya,8162548,0,2021-10-23
2267,vidya,8318486,4430,2021-10-24
2268,vidya,8201724,0,2021-10-25
2269,vidya,7965481,4434,2021-10-26
2270,vidya,7714087,4440,2021-10-27
2271,vidya,7267598,4439,2021-10-28
2272,vidya,8005115,4439,2021-10-29
2273,vidya,8425485,4448,2021-10-30
2274,vidya,8127794,4459,2021-10-31
2275,vidya,7998101,4476,2021-11-01
2276,vidya,7411684,4545,2021-11-02
2277,vidya,10202404,4552,2021-11-03
2278,vidya,11412800,4565,2021-11-04
2279,vidya,11678264,0,2021-11-05
2280,vidya,11269708,4591,2021-11-06
2281,vidya,11070671,0,2021-11-07
2282,vidya,11006450,4600,2021-11-08
2283,vidya,11215338,4608,2021-11-09
2284,vidya,11025730,4612,2021-11-10
2285,vidya,10710915,4615,2021-11-11
2286,vidya,11154862,0,2021-11-12
2287,vidya,10239469,0,2021-11-13
2288,vidya,9932011,4625,2021-11-14
2289,vidya,9458146,4625,2021-11-14
2290,revolve-games,0,0,2021-10-16
2291,revolve-games,0,0,2021-10-17
2292,revolve-games,0,0,2021-10-18
2293,revolve-games,0,0,2021-10-19
2294,revolve-games,0,0,2021-10-20
2295,revolve-games,0,0,2021-10-21
2296,revolve-games,0,0,2021-10-22
2297,revolve-games,0,0,2021-10-23
2298,revolve-games,0,0,2021-10-24
2299,revolve-games,2404199,0,2021-10-25
2300,revolve-games,2601311,0,2021-10-26
2301,revolve-games,2623845,0,2021-10-27
2302,revolve-games,2387228,0,2021-10-28
2303,revolve-games,2483374,0,2021-10-29
2304,revolve-games,3167328,0,2021-10-30
2305,revolve-games,5241711,0,2021-10-31
2306,revolve-games,9113836,0,2021-11-01
2307,revolve-games,9298214,0,2021-11-02
2308,revolve-games,9487906,0,2021-11-03
2309,revolve-games,11586524,0,2021-11-04
2310,revolve-games,15256429,0,2021-11-05
2311,revolve-games,15234377,0,2021-11-06
2312,revolve-games,13430717,0,2021-11-07
2313,revolve-games,11790918,0,2021-11-08
2314,revolve-games,13417595,0,2021-11-09
2315,revolve-games,13177756,0,2021-11-10
2316,revolve-games,11179622,0,2021-11-11
2317,revolve-games,10280833,0,2021-11-12
2318,revolve-games,9564257,0,2021-11-13
2319,revolve-games,10316575,0,2021-11-14
2320,revolve-games,9313190,0,2021-11-14
2321,dinox,7911338,0,2021-10-16
2322,dinox,8009502,101059,2021-10-17
2323,dinox,7791676,101048,2021-10-18
2324,dinox,7546496,101094,2021-10-19
2325,dinox,7549973,101132,2021-10-20
2326,dinox,6921802,101168,2021-10-21
2327,dinox,6924358,101182,2021-10-22
2328,dinox,7648515,101109,2021-10-23
2329,dinox,7564863,101138,2021-10-24
2330,dinox,8106291,0,2021-10-25
2331,dinox,8365565,101006,2021-10-26
2332,dinox,8035742,100819,2021-10-27
2333,dinox,7153095,100726,2021-10-28
2334,dinox,6773986,100730,2021-10-29
2335,dinox,6789858,100665,2021-10-30
2336,dinox,6803307,100745,2021-10-31
2337,dinox,7063639,100760,2021-11-01
2338,dinox,7586355,100797,2021-11-02
2339,dinox,7780934,100792,2021-11-03
2340,dinox,7772025,100772,2021-11-04
2341,dinox,7578381,0,2021-11-05
2342,dinox,8177270,100792,2021-11-06
2343,dinox,7443151,0,2021-11-07
2344,dinox,7397295,100854,2021-11-08
2345,dinox,7215510,100833,2021-11-09
2346,dinox,7586287,100847,2021-11-10
2347,dinox,7409914,100850,2021-11-11
2348,dinox,7387728,0,2021-11-12
2349,dinox,7464162,0,2021-11-13
2350,dinox,7894307,101809,2021-11-14
2351,dinox,7710638,101809,2021-11-14
2352,phantasma-energy,3484032,23484,2021-10-16
2353,phantasma-energy,3196462,23540,2021-10-17
2354,phantasma-energy,3050528,23585,2021-10-18
2355,phantasma-energy,3691953,23680,2021-10-19
2356,phantasma-energy,3465429,23757,2021-10-20
2357,phantasma-energy,3561826,23813,2021-10-21
2358,phantasma-energy,3205638,23852,2021-10-22
2359,phantasma-energy,3280249,23881,2021-10-23
2360,phantasma-energy,3324236,23961,2021-10-24
2361,phantasma-energy,2915864,24003,2021-10-25
2362,phantasma-energy,2954197,0,2021-10-26
2363,phantasma-energy,3258367,24078,2021-10-27
2364,phantasma-energy,2998889,24114,2021-10-28
2365,phantasma-energy,3086151,24162,2021-10-29
2366,phantasma-energy,3373745,24209,2021-10-30
2367,phantasma-energy,3472073,0,2021-10-31
2368,phantasma-energy,3707943,24565,2021-11-01
2369,phantasma-energy,3434199,24658,2021-11-02
2370,phantasma-energy,3017041,24745,2021-11-03
2371,phantasma-energy,4024172,24910,2021-11-04
2372,phantasma-energy,4149798,25141,2021-11-05
2373,phantasma-energy,4181492,25286,2021-11-06
2374,phantasma-energy,6279448,25734,2021-11-07
2375,phantasma-energy,8411484,26079,2021-11-08
2376,phantasma-energy,7300389,26287,2021-11-09
2377,phantasma-energy,8100985,26868,2021-11-10
2378,phantasma-energy,7915022,27268,2021-11-11
2379,phantasma-energy,10205612,27476,2021-11-12
2380,phantasma-energy,8721375,27707,2021-11-13
2381,phantasma-energy,9788856,27909,2021-11-14
2382,phantasma-energy,7852651,27909,2021-11-14
2383,black-eye-galaxy,807119,13929,2021-10-16
2384,black-eye-galaxy,801066,13923,2021-10-17
2385,black-eye-galaxy,786433,13920,2021-10-18
2386,black-eye-galaxy,776781,14153,2021-10-19
2387,black-eye-galaxy,887461,14227,2021-10-20
2388,black-eye-galaxy,884551,14227,2021-10-21
2389,black-eye-galaxy,726281,14222,2021-10-22
2390,black-eye-galaxy,688063,14213,2021-10-23
2391,black-eye-galaxy,671511,14218,2021-10-24
2392,black-eye-galaxy,745786,14225,2021-10-25
2393,black-eye-galaxy,772120,14227,2021-10-26
2394,black-eye-galaxy,702833,14186,2021-10-27
2395,black-eye-galaxy,586776,14166,2021-10-28
2396,black-eye-galaxy,626450,14168,2021-10-29
2397,black-eye-galaxy,831377,14179,2021-10-30
2398,black-eye-galaxy,1634795,14233,2021-10-31
2399,black-eye-galaxy,1528661,14488,2021-11-01
2400,black-eye-galaxy,5443031,14795,2021-11-02
2401,black-eye-galaxy,3664232,14937,2021-11-03
2402,black-eye-galaxy,3876808,15026,2021-11-04
2403,black-eye-galaxy,4713856,0,2021-11-05
2404,black-eye-galaxy,4992614,15229,2021-11-06
2405,black-eye-galaxy,4436904,15299,2021-11-07
2406,black-eye-galaxy,6218948,15462,2021-11-08
2407,black-eye-galaxy,8028557,15640,2021-11-09
2408,black-eye-galaxy,7973001,15751,2021-11-10
2409,black-eye-galaxy,6776309,15835,2021-11-11
2410,black-eye-galaxy,7116678,0,2021-11-12
2411,black-eye-galaxy,6492627,16010,2021-11-13
2412,black-eye-galaxy,7682134,16096,2021-11-14
2413,black-eye-galaxy,7418016,16096,2021-11-14
2414,mch-coin,7424533,7990,2021-10-16
2415,mch-coin,7143917,8006,2021-10-17
2416,mch-coin,7108545,8044,2021-10-18
2417,mch-coin,6354209,8055,2021-10-19
2418,mch-coin,6862288,8060,2021-10-20
2419,mch-coin,6643690,8071,2021-10-21
2420,mch-coin,5932278,8081,2021-10-22
2421,mch-coin,6088618,8080,2021-10-23
2422,mch-coin,6239079,8090,2021-10-24
2423,mch-coin,5931443,0,2021-10-25
2424,mch-coin,5967079,0,2021-10-26
2425,mch-coin,6038852,8111,2021-10-27
2426,mch-coin,5514446,8111,2021-10-28
2427,mch-coin,5907171,8122,2021-10-29
2428,mch-coin,6141854,8124,2021-10-30
2429,mch-coin,6194075,8142,2021-10-31
2430,mch-coin,6244761,8144,2021-11-01
2431,mch-coin,6063186,8153,2021-11-02
2432,mch-coin,6773455,8157,2021-11-03
2433,mch-coin,7026788,8167,2021-11-04
2434,mch-coin,6746884,8180,2021-11-05
2435,mch-coin,6223664,8193,2021-11-06
2436,mch-coin,6640045,8197,2021-11-07
2437,mch-coin,7106892,8201,2021-11-08
2438,mch-coin,6724628,8215,2021-11-09
2439,mch-coin,6224399,8217,2021-11-10
2440,mch-coin,5454525,8215,2021-11-11
2441,mch-coin,6040630,0,2021-11-12
2442,mch-coin,6008604,0,2021-11-13
2443,mch-coin,6251152,8241,2021-11-14
2444,mch-coin,6174399,8241,2021-11-14
2445,dfsocial-gaming-2,0,3953,2021-11-06
2446,dfsocial-gaming-2,0,4031,2021-11-07
2447,dfsocial-gaming-2,0,4074,2021-11-08
2448,dfsocial-gaming-2,0,4087,2021-11-09
2449,dfsocial-gaming-2,0,4100,2021-11-10
2450,dfsocial-gaming-2,0,4128,2021-11-11
2451,dfsocial-gaming-2,0,4145,2021-11-12
2452,dfsocial-gaming-2,0,4165,2021-11-13
2453,dfsocial-gaming-2,6034015,4175,2021-11-14
2454,dfsocial-gaming-2,5600577,4175,2021-11-14
2455,rune,4029009,0,2021-10-16
2456,rune,3859000,0,2021-10-17
2457,rune,3852624,0,2021-10-18
2458,rune,3747450,0,2021-10-19
2459,rune,4111386,0,2021-10-20
2460,rune,4747378,0,2021-10-21
2461,rune,6773980,0,2021-10-22
2462,rune,6426968,0,2021-10-23
2463,rune,6792355,0,2021-10-24
2464,rune,6678713,0,2021-10-25
2465,rune,7859857,0,2021-10-26
2466,rune,9778453,0,2021-10-27
2467,rune,9169748,0,2021-10-28
2468,rune,9243595,0,2021-10-29
2469,rune,9574401,0,2021-10-30
2470,rune,8255326,0,2021-10-31
2471,rune,10244258,0,2021-11-01
2472,rune,9196808,0,2021-11-02
2473,rune,8650863,0,2021-11-03
2474,rune,9594374,0,2021-11-04
2475,rune,7326216,0,2021-11-05
2476,rune,7448205,0,2021-11-06
2477,rune,6665953,0,2021-11-07
2478,rune,6250182,0,2021-11-08
2479,rune,6250802,0,2021-11-09
2480,rune,5664729,0,2021-11-10
2481,rune,5017832,0,2021-11-11
2482,rune,5055821,0,2021-11-12
2483,rune,5352670,0,2021-11-13
2484,rune,5135258,0,2021-11-14
2485,rune,5327852,0,2021-11-14
2486,ethermon,3533591,0,2021-10-16
2487,ethermon,3476722,0,2021-10-17
2488,ethermon,3613717,0,2021-10-18
2489,ethermon,3593189,0,2021-10-19
2490,ethermon,3675909,0,2021-10-20
2491,ethermon,3608178,0,2021-10-21
2492,ethermon,3892833,0,2021-10-22
2493,ethermon,3671111,0,2021-10-23
2494,ethermon,3654928,0,2021-10-24
2495,ethermon,3343015,0,2021-10-25
2496,ethermon,3477476,0,2021-10-26
2497,ethermon,2735373,0,2021-10-27
2498,ethermon,5035059,0,2021-10-28
2499,ethermon,4588419,0,2021-10-29
2500,ethermon,4529994,0,2021-10-30
2501,ethermon,5107467,0,2021-10-31
2502,ethermon,5877156,0,2021-11-01
2503,ethermon,5575772,0,2021-11-02
2504,ethermon,5206555,0,2021-11-03
2505,ethermon,5203659,0,2021-11-04
2506,ethermon,5243471,0,2021-11-05
2507,ethermon,4900018,0,2021-11-06
2508,ethermon,5026600,0,2021-11-07
2509,ethermon,4484694,0,2021-11-08
2510,ethermon,4184568,0,2021-11-09
2511,ethermon,4293272,0,2021-11-10
2512,ethermon,4245509,0,2021-11-11
2513,ethermon,5028452,0,2021-11-12
2514,ethermon,4104315,0,2021-11-13
2515,ethermon,4416201,0,2021-11-14
2516,ethermon,4279942,0,2021-11-14
2517,gamyfi-token,1768086,16003,2021-10-16
2518,gamyfi-token,1670672,16006,2021-10-17
2519,gamyfi-token,2008174,16000,2021-10-18
2520,gamyfi-token,1875657,15990,2021-10-19
2521,gamyfi-token,1793442,15990,2021-10-20
2522,gamyfi-token,1878683,15997,2021-10-21
2523,gamyfi-token,1793724,0,2021-10-22
2524,gamyfi-token,1905251,0,2021-10-23
2525,gamyfi-token,1930311,15982,2021-10-24
2526,gamyfi-token,1956670,15965,2021-10-25
2527,gamyfi-token,1901834,15945,2021-10-26
2528,gamyfi-token,2430551,15933,2021-10-27
2529,gamyfi-token,1979037,15920,2021-10-28
2530,gamyfi-token,2174953,15934,2021-10-29
2531,gamyfi-token,2170956,15937,2021-10-30
2532,gamyfi-token,2269860,15954,2021-10-31
2533,gamyfi-token,2668919,16015,2021-11-01
2534,gamyfi-token,3291362,16065,2021-11-02
2535,gamyfi-token,3810193,16100,2021-11-03
2536,gamyfi-token,4050500,16120,2021-11-04
2537,gamyfi-token,3567584,16145,2021-11-05
2538,gamyfi-token,3567279,16156,2021-11-06
2539,gamyfi-token,3716838,0,2021-11-07
2540,gamyfi-token,4857956,16218,2021-11-08
2541,gamyfi-token,4366058,16235,2021-11-09
2542,gamyfi-token,3199389,16245,2021-11-10
2543,gamyfi-token,3236169,16257,2021-11-11
2544,gamyfi-token,3329920,0,2021-11-12
2545,gamyfi-token,3639323,16294,2021-11-13
2546,gamyfi-token,3870071,16388,2021-11-14
2547,gamyfi-token,3676922,16388,2021-11-14
2548,tendieswap,2276780,1411,2021-10-16
2549,tendieswap,2240521,1414,2021-10-17
2550,tendieswap,2260346,1414,2021-10-18
2551,tendieswap,2232178,1413,2021-10-19
2552,tendieswap,2249989,1408,2021-10-20
2553,tendieswap,2556026,1409,2021-10-21
2554,tendieswap,2551627,1411,2021-10-22
2555,tendieswap,2584545,1411,2021-10-23
2556,tendieswap,2761199,1412,2021-10-24
2557,tendieswap,2783986,1411,2021-10-25
2558,tendieswap,4049679,1420,2021-10-26
2559,tendieswap,4724558,1427,2021-10-27
2560,tendieswap,3358766,1430,2021-10-28
2561,tendieswap,3938554,1430,2021-10-29
2562,tendieswap,4335236,1434,2021-10-30
2563,tendieswap,3972954,1435,2021-10-31
2564,tendieswap,3821577,1434,2021-11-01
2565,tendieswap,3549543,1435,2021-11-02
2566,tendieswap,3626753,1434,2021-11-03
2567,tendieswap,3772328,1435,2021-11-04
2568,tendieswap,3622893,1433,2021-11-05
2569,tendieswap,3933042,1434,2021-11-06
2570,tendieswap,3923131,1435,2021-11-07
2571,tendieswap,3996975,1436,2021-11-08
2572,tendieswap,3677804,1438,2021-11-09
2573,tendieswap,3578201,1443,2021-11-10
2574,tendieswap,3408256,1444,2021-11-11
2575,tendieswap,3447908,1444,2021-11-12
2576,tendieswap,3407741,1451,2021-11-13
2577,tendieswap,3518113,1454,2021-11-14
2578,tendieswap,3503590,1454,2021-11-14
2579,gg-token,5774945,9949,2021-10-16
2580,gg-token,4587912,9975,2021-10-17
2581,gg-token,3810608,9982,2021-10-18
2582,gg-token,3710830,9984,2021-10-19
2583,gg-token,4391617,10085,2021-10-20
2584,gg-token,6391875,10139,2021-10-21
2585,gg-token,5735397,10274,2021-10-22
2586,gg-token,5587220,10327,2021-10-23
2587,gg-token,5533705,10358,2021-10-24
2588,gg-token,5245577,10352,2021-10-25
2589,gg-token,5325994,10357,2021-10-26
2590,gg-token,5510686,10355,2021-10-27
2591,gg-token,4077982,10361,2021-10-28
2592,gg-token,3942217,10358,2021-10-29
2593,gg-token,3583350,10413,2021-10-30
2594,gg-token,3840532,10516,2021-10-31
2595,gg-token,4569433,10531,2021-11-01
2596,gg-token,4789427,10597,2021-11-02
2597,gg-token,4706314,10667,2021-11-03
2598,gg-token,4418335,10694,2021-11-04
2599,gg-token,3884870,10693,2021-11-05
2600,gg-token,3677212,10720,2021-11-06
2601,gg-token,3398902,10807,2021-11-07
2602,gg-token,3942826,10881,2021-11-08
2603,gg-token,4473770,10948,2021-11-09
2604,gg-token,3334253,10976,2021-11-10
2605,gg-token,4005379,11001,2021-11-11
2606,gg-token,3809636,11054,2021-11-12
2607,gg-token,3622149,11159,2021-11-13
2608,gg-token,3572349,11259,2021-11-14
2609,gg-token,3000110,11259,2021-11-14
2610,pancake-hunny,9042862,0,2021-10-16
2611,pancake-hunny,8807287,0,2021-10-17
2612,pancake-hunny,8770695,0,2021-10-18
2613,pancake-hunny,8924653,0,2021-10-19
2614,pancake-hunny,8870030,0,2021-10-20
2615,pancake-hunny,5379330,0,2021-10-21
2616,pancake-hunny,4847004,0,2021-10-22
2617,pancake-hunny,5789521,0,2021-10-23
2618,pancake-hunny,5945853,0,2021-10-24
2619,pancake-hunny,5622293,0,2021-10-25
2620,pancake-hunny,5012340,0,2021-10-26
2621,pancake-hunny,4505793,0,2021-10-27
2622,pancake-hunny,3831016,0,2021-10-28
2623,pancake-hunny,3985136,0,2021-10-29
2624,pancake-hunny,4293604,0,2021-10-30
2625,pancake-hunny,4153289,0,2021-10-31
2626,pancake-hunny,4103349,0,2021-11-01
2627,pancake-hunny,4377670,0,2021-11-02
2628,pancake-hunny,4334850,0,2021-11-03
2629,pancake-hunny,4254471,0,2021-11-04
2630,pancake-hunny,4047797,0,2021-11-05
2631,pancake-hunny,4354815,0,2021-11-06
2632,pancake-hunny,4388263,0,2021-11-07
2633,pancake-hunny,4481265,0,2021-11-08
2634,pancake-hunny,4202725,0,2021-11-09
2635,pancake-hunny,3965259,0,2021-11-10
2636,pancake-hunny,3581885,0,2021-11-11
2637,pancake-hunny,3614858,0,2021-11-12
2638,pancake-hunny,3440167,0,2021-11-13
2639,pancake-hunny,3183798,0,2021-11-14
2640,pancake-hunny,2964445,0,2021-11-14
2641,defiville-island,1513304,1008,2021-10-16
2642,defiville-island,1509964,1011,2021-10-17
2643,defiville-island,1437450,1015,2021-10-18
2644,defiville-island,1248926,1022,2021-10-19
2645,defiville-island,1229928,1024,2021-10-20
2646,defiville-island,2089774,1040,2021-10-21
2647,defiville-island,1595553,1057,2021-10-22
2648,defiville-island,1700933,1066,2021-10-23
2649,defiville-island,1403409,1069,2021-10-24
